ip,req_count,avg_interval,std_interval,label
155.207.34670,60,21.372881355932204,110.95821450561492,0
31.3.45024,2,0.0,0.0,0
87.202.39338,59,1.4482758620689655,6.916178967472359,0
82.116.46021,31,0.1,0.30000000000000004,0
155.207.34350,47,1.0434782608695652,4.1281458188515225,0
91.140.45439,60,15.898305084745763,82.56229182275388,0
155.207.48403,129,14.1875,148.80060851270065,0
2.84.37443,57,6189.357142857143,36285.568094545255,0
155.207.53422,87,1140.7209302325582,9844.765936309735,0
62.74.59702,13,228.25,444.6796834051825,0
155.207.38729,68,18.850746268656717,58.822082799032344,0
94.67.40345,802,353.84644194756555,4456.253516227465,0
155.207.43618,183,1974.2582417582419,25436.518582289453,0
62.74.45155,109,19.546296296296298,189.85025211208784,0
94.67.46764,4,2.0,1.4142135623730951,0
109.242.52794,54,4.811320754716981,15.51877329787059,0
155.207.50938,31,4.866666666666666,10.148015679048894,0
155.207.34776,31,28.8,140.62655036182414,0
62.74.44333,6,200.8,167.76102050238012,0
155.207.41074,30,0.4827586206896552,0.9329482247219779,0
31.152.35164,12,0.2727272727272727,0.4453617714151233,0
5.144.30745,40,9595.076923076924,57049.23148379405,0
79.103.43166,17,0.9375,3.1318674540918874,0
155.207.38368,58,1682.3508771929824,12459.327409251282,0
155.207.33834,123,17.221311475409838,168.0957724814901,0
83.235.33013,39,0.7105263157894737,2.7900942705903624,0
94.66.47621,165,9.75609756097561,40.85669810316199,0
194.42.49061,11,5.6,6.755738301621815,0
85.73.43403,28,40.77777777777778,206.1634255261864,0
2.85.34979,145,11.243055555555555,94.17110952113369,0
31.152.35885,20,71.57894736842105,288.87664746656753,0
155.207.48806,5,5.25,5.7608593109014565,0
155.207.53015,18,0.9411764705882353,1.7647058823529411,0
80.106.58801,450,612.3830734966592,12147.645605802223,0
94.66.42589,233,4.400862068965517,20.1376427227531,0
155.207.43316,314,28.22044728434505,208.73568737938115,0
94.67.43331,15,0.7857142857142857,1.3190132366156706,0
194.177.47933,23,34.68181818181818,157.62509789879056,0
155.207.35592,674,642.0906389301634,13441.44149690844,0
79.103.52737,18,1.2352941176470589,3.0970462543736903,0
155.207.30701,13,6403.75,21237.93147540896,0
46.245.59728,61,0.5833333333333334,2.5579397091322447,0
94.70.43235,29,0.07142857142857142,0.2575393768188563,0
155.207.40669,10,10038.444444444445,26688.386792390564,0
87.202.33204,142,1.8794326241134751,4.216608797245315,0
155.207.31329,1331,0.9789473684210527,3.523648413234038,0
155.207.44887,90,1.797752808988764,4.127680675527281,0
